Age,Number of Dependents,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,CLTV,Churn,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check
75,0,4231,0,28,9.67,28,106.15,3152.5,0.0,0,270.76,3423.26,1,5030,1,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False
69,0,3749,0,36,23.33,23,90.85,3186.7,0.0,0,839.8799999999999,4026.58,1,5692,1,True,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False
68,3,42239,1,4,42.13,52,46.0,181.6,0.0,0,168.52,350.12,1,4797,1,False,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
66,0,54492,0,8,5.21,8,94.45,742.95,0.0,0,41.68,784.63,1,3676,1,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False
72,0,87383,0,2,41.43,20,44.7,93.7,0.0,0,82.86,176.56,1,4618,1,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
77,0,24908,0,10,6.01,27,85.55,851.75,0.0,0,60.1,911.85,1,3336,1,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
66,0,78114,1,16,9.93,27,85.35,1375.15,0.0,0,158.88,1534.0300000000002,2,5769,1,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False
80,0,11,0,2,31.91,30,79.6,195.05,0.0,0,63.82,258.87,3,4322,1,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
68,0,22548,0,19,28.12,25,90.6,1660.0,0.0,0,534.28,2194.28,1,2373,1,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False
70,0,32369,3,24,49.76,11,104.25,2433.9,0.0,0,1194.24,3628.14,1,2104,1,True,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,True,True,True,True,False,False,True,False,False
71,0,22177,1,36,31.65,15,84.1,3021.6,0.0,0,1139.4,4161.0,1,2987,1,True,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
79,0,23646,1,34,25.84,15,79.6,2718.3,0.0,0,878.56,3596.86,1,3980,1,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False
74,0,30211,1,24,0.0,29,40.65,933.3,0.0,0,0.0,933.3,1,3843,1,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False
73,0,46086,0,37,38.06,19,101.1,3744.05,0.0,0,1408.22,5152.27,1,4424,1,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False
67,0,46086,1,28,16.43,20,101.3,2812.2,0.0,0,460.04,3272.24,3,4994,1,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,True,False
68,0,74232,0,26,9.09,12,89.15,2277.65,0.0,0,236.34,2513.99,1,4074,1,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
67,0,41575,0,32,25.45,18,96.15,3019.25,0.0,0,814.4,3833.65,2,2246,1,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False
65,0,64802,1,26,18.26,3,84.95,2169.75,0.0,0,474.7600000000001,2644.51,3,4316,1,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False
73,0,8564,0,6,29.41,30,85.15,503.6,0.0,0,176.46,680.0600000000001,2,5831,1,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False
73,0,42239,5,27,10.19,27,104.3,2867.75,0.0,0,275.13,3142.88,1,3444,1,False,False,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,True,True,True,False,True,False,False,True,False,False
68,0,642,0,1,30.23,30,89.3,89.3,0.0,0,30.23,119.53,1,3067,1,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False
68,0,1140,0,9,12.18,6,85.05,746.5,0.0,30,109.62,886.12,3,5095,1,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
80,0,521,0,1,39.1,27,70.3,70.3,0.0,0,39.1,109.4,1,4962,1,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
78,0,35737,0,20,5.71,22,71.3,1389.2,0.0,0,114.2,1503.4,2,3684,1,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
76,0,32368,1,21,19.74,18,69.1,1474.75,0.0,0,414.54,1889.29,2,3853,1,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
65,0,42476,0,1,28.82,22,86.0,86.0,0.0,0,28.82,114.82,1,5359,1,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False
65,0,10153,0,14,16.36,6,78.95,1101.85,0.0,0,229.04,1330.89,1,5203,1,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
78,0,46677,1,13,27.82,4,98.0,1237.85,0.0,0,361.66,1599.51,1,3714,1,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False
68,0,16510,0,3,35.43,18,105.0,294.45,0.0,0,106.29,400.74,3,5960,1,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False
73,0,63947,1,26,9.28,26,93.85,2381.55,0.0,0,241.28,2622.83,2,2591,1,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False
66,0,28568,1,18,4.98,18,78.55,1422.65,0.0,0,89.64000000000001,1512.2900000000002,3,3521,1,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
73,0,28900,0,4,0.0,19,25.2,102.5,0.0,0,0.0,102.5,3,4694,1,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
73,0,24589,0,15,17.19,19,55.0,757.1,0.0,0,257.85,1014.95,1,3167,1,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
70,0,28450,1,3,32.31,27,94.6,279.55,0.0,0,96.93,376.48,1,3019,1,True,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False
71,0,10520,0,25,47.66,23,88.95,2291.2,0.0,0,1191.5,3482.7,2,3878,1,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
68,0,857,1,27,0.0,25,36.5,1032.0,0.0,30,0.0,1062.0,1,4564,1,True,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
77,0,36944,1,1,13.02,30,90.6,90.6,0.0,0,13.02,103.62,2,2905,1,False,False,True,True,False,True,False,False,False,True,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
65,0,460,0,19,32.77,4,95.9,1777.9,0.0,0,622.6300000000001,2400.53,1,2851,1,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,False,False,True,True,False
65,0,4731,0,2,20.99,22,94.0,181.7,0.0,0,41.98,223.68,1,5569,1,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False,False
68,0,1237,0,1,11.08,12,74.4,74.4,0.0,0,11.08,85.48,2,3429,1,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
74,0,6277,1,1,0.0,18,25.05,25.05,0.0,0,0.0,25.05,1,2119,1,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
79,0,1026,0,2,45.41,18,74.85,156.4,0.0,0,90.82,247.22,2,5378,1,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
74,0,263,0,2,39.63,23,79.75,159.4,0.0,10,79.26,248.66000000000005,3,4038,1,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
69,0,4258,0,6,47.9,6,95.75,573.75,0.0,0,287.4,861.15,3,5750,1,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False
65,0,42459,0,3,26.32,8,91.05,289.1,0.0,0,78.96000000000001,368.06000000000006,2,2194,1,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False
78,0,18693,1,2,17.73,18,79.2,172.85,0.0,0,35.46,208.31,3,4225,1,False,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
73,0,41979,1,57,42.1,3,100.6,5746.15,0.0,0,2399.7000000000003,8145.85,1,5247,1,True,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False
80,0,38181,0,64,29.12,24,70.2,4481.0,0.0,0,1863.68,6344.68,1,6080,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,True,False,True,True,True,False
74,0,44442,0,2,9.86,21,70.75,154.85,0.0,0,19.72,174.57,2,4407,1,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
65,0,72893,0,40,44.86,4,79.2,3233.85,0.0,0,1794.4,5028.25,1,3207,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,False
73,0,17846,0,55,8.93,21,98.8,5617.75,0.0,0,491.15,6108.9,2,5543,1,True,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,False,False
73,0,81,1,43,17.43,26,103.0,4414.3,0.0,0,749.49,5163.79,1,2505,1,True,False,True,True,False,True,True,False,False,False,True,True,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False
77,0,56887,0,56,19.46,28,111.95,6418.9,0.0,0,1089.76,7508.66,3,4060,1,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,False
79,0,3873,1,50,37.12,4,88.05,4367.35,0.0,100,1856.0,6323.35,3,5813,1,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
79,0,58218,10,2,33.1,11,95.5,181.65,0.0,10,66.2,257.85,5,4449,0,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False
71,0,56709,0,1,11.89,12,45.25,45.25,0.0,0,11.89,57.14,3,3144,0,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
65,0,38128,0,43,12.58,26,90.25,3838.75,0.0,0,540.94,4379.6900000000005,4,2223,0,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False
72,0,24505,9,60,48.9,16,74.85,4456.35,0.0,0,2934.0,7390.35,3,5153,0,False,False,True,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,False
71,0,40152,9,64,16.33,10,111.6,7099.0,0.0,0,1045.12,8144.12,4,4881,0,True,False,True,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,False,False
65,0,11509,0,66,0.0,9,45.55,3027.25,0.0,0,0.0,3027.25,5,6238,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False
73,0,16398,0,71,0.0,20,56.45,3985.35,0.0,0,0.0,3985.35,3,5372,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False
71,0,55306,1,72,20.48,6,88.05,6425.65,0.0,0,1474.56,7900.209999999999,3,6102,0,False,False,True,True,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False
66,0,75319,0,4,36.4,29,75.35,273.4,0.0,0,145.6,419.0,3,4033,0,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
77,0,71126,0,6,8.06,19,89.35,567.8,0.0,0,48.36,616.16,3,2578,0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,True,False,True,False,False
67,0,3849,0,5,9.56,13,69.35,341.6,0.0,0,47.8,389.4,4,5437,0,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
68,0,42239,9,11,29.15,2,82.9,880.05,0.0,0,320.65,1200.6999999999998,4,4413,0,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False
79,0,42617,0,17,1.06,25,82.65,1470.05,0.0,0,18.02,1488.07,4,3754,0,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False
72,0,6760,0,1,7.77,22,72.1,72.1,0.0,0,7.77,79.86999999999999,4,4432,0,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
70,0,18525,0,16,9.72,29,54.1,889.0,0.0,0,155.52,1044.52,3,2276,0,False,False,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False
78,0,28488,1,72,0.0,24,64.8,4732.35,0.0,0,0.0,4732.35,3,4886,0,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,True,False,True,True,False,False
73,0,27804,0,2,23.91,22,44.3,89.3,0.0,0,47.82,137.12,3,3805,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
74,0,5529,0,33,0.0,11,54.6,1803.7,0.0,0,0.0,1803.7,4,5322,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,False,False
